run_id,config_id,n_agents,competition_level,first_minus_last,outcome_class,transcript_path,review_output_path,private_thinking_entries,reflection_entries,private_voting_entries
config_1964,1964,3,0.9,26.1,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1964.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1964.json,6,3,18
config_1966,1966,3,0.9,-9.185399999999998,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1966.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1966.json,15,12,45
config_0062,62,3,1.0,22.0,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0062.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0062.json,3,0,9
config_0066,66,3,1.0,3.2805,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0066.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0066.json,15,12,45
config_0068,68,3,1.0,7.9716150000000034,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0068.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0068.json,21,18,63
config_0070,70,3,1.0,-26.97300000000001,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0070.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0070.json,12,9,36
config_0072,72,3,1.0,35.1,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0072.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0072.json,6,3,18
config_0074,74,3,1.0,22.851963,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0074.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0074.json,21,18,63
config_0076,76,3,1.0,13.122000000000003,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0076.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0076.json,12,9,36
config_0078,78,3,1.0,29.969999999999995,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0078.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0078.json,9,6,27
config_0080,80,3,1.0,1.8000000000000007,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0080.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0080.json,6,3,18
config_0222,222,3,1.0,7.676369999999999,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0222.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0222.json,18,15,54
