run_id,config_id,n_agents,competition_level,first_minus_last,outcome_class,transcript_path,review_output_path,private_thinking_entries,reflection_entries,private_voting_entries
config_0840,840,3,0.5,16.402499999999996,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0840.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0840.json,15,12,45
config_0982,982,3,0.5,-19.440000000000005,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0982.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0982.json,9,6,27
config_0984,984,3,0.5,37.8,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0984.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0984.json,6,3,18
config_0986,986,3,0.5,23.40000000000001,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0986.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0986.json,6,3,18
config_1142,1142,3,0.5,9.565938000000004,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1142.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1142.json,24,21,72
config_1144,1144,3,0.5,-2.6244000000000014,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1144.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1144.json,15,12,45
config_1146,1146,3,0.5,-7.200000000000003,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1146.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1146.json,6,3,18
config_1304,1304,3,0.5,-13.581270000000004,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1304.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1304.json,18,15,54
config_1462,1462,3,0.5,-12.600000000000009,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1462.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1462.json,6,3,18
config_1464,1464,3,0.5,2.624399999999998,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1464.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1464.json,15,12,45
config_1466,1466,3,0.5,7.440174000000002,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1466.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1466.json,21,18,63
config_1622,1622,3,0.5,-0.5314409999999938,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1622.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1622.json,21,18,63
config_1624,1624,3,0.5,7.200000000000003,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1624.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1624.json,6,3,18
config_1626,1626,3,0.5,-20.7,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1626.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1626.json,6,3,18
config_1782,1782,3,0.5,-30.0,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1782.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1782.json,3,0,9
config_1784,1784,3,0.5,9.470278620000002,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1784.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1784.json,27,24,81
config_1786,1786,3,0.5,-19.683,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1786.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1786.json,15,12,45
config_1942,1942,3,0.5,19.683,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1942.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1942.json,12,9,36
config_1944,1944,3,0.5,-5.248799999999996,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1944.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1944.json,15,12,45
config_1946,1946,3,0.5,48.0,first_gt_last,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_1946.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1946.json,3,0,9
config_0042,42,3,0.9,-33.3,first_lt_last_counterexample,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0042.md,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0042.json,6,3,18
